Date,IBOV,ITSA3,txIBOV,txITSA3
2019-06-12,98321.0,13.75,-0.006478092007549481,-0.007246436063707351
2019-06-13,98774.0,13.350000381469727,0.004596776150287705,-0.02952241069181082
2019-06-14,98040.0,13.369999885559082,-0.007458853567058725,0.0014969691335522336
2019-06-17,97623.0,13.470000267028809,-0.004262437265611987,0.007451627691915723
2019-06-18,99404.0,13.739999771118164,0.01807923290725529,0.019846259889899073
2019-06-19,100303.0,13.859999656677246,0.009003250488224014,0.008695698854858828
2019-06-21,102013.0,14.069999694824219,0.01690465135369805,0.015037880445481074
2019-06-24,102062.0,13.970000267028809,0.00048021561623565325,-0.007132657053160367
2019-06-25,100093.0,13.770000457763672,-0.019480717953689247,-0.014419846399204026
2019-06-26,100689.0,14.0600004196167,0.005936804599345231,0.02084157024312173
2019-06-27,100724.0,13.300000190734863,0.0003475446009174942,-0.05556986665855874
2019-06-28,100967.0,13.15999984741211,0.002409627772956457,-0.010582135266328535
2019-07-01,101340.0,13.25,0.003687469268520913,0.0068156381298846175
2019-07-02,100605.0,13.270000457763672,-0.007279241827953505,0.001508330408016286
2019-07-03,102043.0,13.0,0.014192334856823854,-0.02055652537871082
2019-07-04,103636.0,13.25,0.015490466735450866,0.01904819497069441
2019-07-05,104089.0,13.4399995803833,0.00436154259833963,0.014237751441291111
2019-07-08,104530.0,13.449999809265137,0.00422780913419111,0.000743787993294982
2019-07-10,105817.0,13.510000228881836,0.012237075501150272,0.004451077046950674
2019-07-11,105146.0,13.489999771118164,-0.006361326514591348,-0.0014815156608816878
2019-07-12,103906.0,13.300000190734863,-0.011863216258878751,-0.01418460368421117
2019-07-15,103803.0,13.229999542236328,-0.0009917722240506365,-0.005277106042240142
2019-07-16,103775.0,13.260000228881836,-0.0002697781091427641,0.002265058492354844
2019-07-17,103856.0,13.25,0.0007802303520102746,-0.0007544495865586531
2019-07-18,104717.0,13.5,0.008256149077409607,0.018692133012152546
2019-07-19,103452.0,13.350000381469727,-0.012153736352734038,-0.011173272023614301
2019-07-22,103949.0,13.510000228881836,0.004792657232341112,0.011913755492998529
2019-07-23,103704.0,13.600000381469727,-0.002359706950387626,0.006639651877482429
2019-07-24,104120.0,13.640000343322754,0.004003392828622844,0.0029368567943551358
2019-07-25,102655.0,13.25,-0.014170228641636933,-0.029009125153374345
2019-07-26,102819.0,13.15999984741211,0.001596309361042675,-0.0068156381298846705
